"suburb","dwelling_type","bedrooms","month_year","rent"
"New Farm","Flat","2",2022-06-01,525
"New Farm","Flat","2",2022-09-01,550
"New Farm","Flat","2",2022-12-01,550
"New Farm","Flat","2",2023-03-01,560
"New Farm","Flat","2",2023-06-01,580
"New Farm","Flat","2",2023-09-01,620
"New Farm","Flat","3",2017-09-01,560
"New Farm","Flat","3",2017-12-01,695
"New Farm","Flat","3",2018-03-01,640
"New Farm","Flat","3",2018-06-01,725
"New Farm","Flat","3",2018-09-01,550
"New Farm","Flat","3",2018-12-01,625
"New Farm","Flat","3",2019-03-01,625
"New Farm","Flat","3",2019-06-01,720
"New Farm","Flat","3",2019-09-01,726
"New Farm","Flat","3",2019-12-01,725
"New Farm","Flat","3",2020-03-01,730
"New Farm","Flat","3",2020-06-01,700
"New Farm","Flat","3",2020-09-01,660
"New Farm","Flat","3",2020-12-01,700
"New Farm","Flat","3",2021-03-01,680
"New Farm","Flat","3",2021-06-01,1000
"New Farm","Flat","3",2021-09-01,690
"New Farm","Flat","3",2021-12-01,660
"New Farm","Flat","3",2022-03-01,655
"New Farm","Flat","3",2022-06-01,800
"New Farm","Flat","3",2022-09-01,850
"New Farm","Flat","3",2022-12-01,875
"New Farm","Flat","3",2023-03-01,870
"New Farm","Flat","3",2023-06-01,870
"New Farm","Flat","3",2023-09-01,1000
"New Farm","House","3",2017-12-01,700
"New Farm","House","3",2018-03-01,720
"New Farm","House","3",2018-06-01,700
"New Farm","House","3",2018-09-01,750
"New Farm","House","3",2018-12-01,700
"New Farm","House","3",2019-03-01,600
"New Farm","House","3",2019-06-01,650
"New Farm","House","3",2019-09-01,750
"New Farm","House","3",2019-12-01,560
"New Farm","House","3",2020-03-01,595
"New Farm","House","3",2020-09-01,750
"New Farm","House","3",2020-12-01,650
"New Farm","House","3",2021-03-01,885
"New Farm","House","3",2021-09-01,600
"New Farm","House","3",2021-12-01,750
"New Farm","House","3",2022-03-01,750
"New Farm","House","3",2022-09-01,795
"New Farm","House","3",2022-12-01,610
"New Farm","House","4",2017-09-01,900
"New Farm","House","4",2018-09-01,800
"New Farm","House","4",2018-12-01,900
"New Farm","House","4",2020-12-01,970
"New Farm","House","4",2021-03-01,940
"New Farm","House","4",2021-06-01,1450
"New Farm","House","4",2021-09-01,1650
"New Farm","House","4",2021-12-01,1100
"New Farm","House","4",2022-03-01,900
"New Farm","House","4",2022-09-01,1300
"New Farm","House","4",2023-06-01,1200
"New Farm","House","4",2023-09-01,925
"New Farm","Townhouse","2",2018-09-01,460
"New Farm","Townhouse","2",2020-03-01,520
"New Farm","Townhouse","3",2019-12-01,860
"New Farm","Townhouse","3",2020-09-01,695
"New Farm","Townhouse","3",2020-12-01,700
"New Farm","Townhouse","3",2021-03-01,850
"New Farm","Townhouse","3",2022-06-01,790
"New Farm","All Dwellings","",2017-09-01,395
"New Farm","All Dwellings","",2017-12-01,400
"New Farm","All Dwellings","",2018-03-01,380
"New Farm","All Dwellings","",2018-06-01,415
"New Farm","All Dwellings","",2018-09-01,415
"New Farm","All Dwellings","",2018-12-01,390
"New Farm","All Dwellings","",2019-03-01,420
"New Farm","All Dwellings","",2019-06-01,410
"New Farm","All Dwellings","",2019-09-01,410
"New Farm","All Dwellings","",2019-12-01,420
"New Farm","All Dwellings","",2020-03-01,440
"New Farm","All Dwellings","",2020-06-01,400
"New Farm","All Dwellings","",2020-09-01,400
"New Farm","All Dwellings","",2020-12-01,425
"New Farm","All Dwellings","",2021-03-01,415
"New Farm","All Dwellings","",2021-06-01,420
"New Farm","All Dwellings","",2021-09-01,430
"New Farm","All Dwellings","",2021-12-01,430
"New Farm","All Dwellings","",2022-03-01,460
"New Farm","All Dwellings","",2022-06-01,460
"New Farm","All Dwellings","",2022-09-01,490
"New Farm","All Dwellings","",2022-12-01,450
"New Farm","All Dwellings","",2023-03-01,520
"New Farm","All Dwellings","",2023-06-01,550
"New Farm","All Dwellings","",2023-09-01,550
"Newmarket","Flat","1",2017-09-01,250
"Newmarket","Flat","1",2017-12-01,265
"Newmarket","Flat","1",2018-03-01,275
"Newmarket","Flat","1",2018-06-01,245
"Newmarket","Flat","1",2018-09-01,265
"Newmarket","Flat","1",2018-12-01,275
"Newmarket","Flat","1",2019-03-01,290
"Newmarket","Flat","1",2019-06-01,240
"Newmarket","Flat","1",2019-09-01,290
"Newmarket","Flat","1",2019-12-01,330
"Newmarket","Flat","1",2020-03-01,275
"Newmarket","Flat","1",2020-06-01,260
"Newmarket","Flat","1",2020-09-01,255
"Newmarket","Flat","1",2020-12-01,270
"Newmarket","Flat","1",2021-03-01,250
"Newmarket","Flat","1",2021-06-01,280
"Newmarket","Flat","1",2021-09-01,290
"Newmarket","Flat","1",2021-12-01,330
"Newmarket","Flat","1",2022-03-01,290
"Newmarket","Flat","1",2022-06-01,300
"Newmarket","Flat","1",2022-09-01,340
"Newmarket","Flat","1",2022-12-01,350
"Newmarket","Flat","1",2023-03-01,350
"Newmarket","Flat","1",2023-06-01,370
"Newmarket","Flat","1",2023-09-01,390
"Newmarket","Flat","2",2017-09-01,340
"Newmarket","Flat","2",2017-12-01,370
"Newmarket","Flat","2",2018-03-01,350
"Newmarket","Flat","2",2018-06-01,380
"Newmarket","Flat","2",2018-09-01,340
"Newmarket","Flat","2",2018-12-01,360
"Newmarket","Flat","2",2019-03-01,350
"Newmarket","Flat","2",2019-06-01,380
"Newmarket","Flat","2",2019-09-01,375
"Newmarket","Flat","2",2019-12-01,365
"Newmarket","Flat","2",2020-03-01,360
"Newmarket","Flat","2",2020-06-01,320
"Newmarket","Flat","2",2020-09-01,350
"Newmarket","Flat","2",2020-12-01,450
"Newmarket","Flat","2",2021-03-01,380
"Newmarket","Flat","2",2021-06-01,385
"Newmarket","Flat","2",2021-09-01,390
"Newmarket","Flat","2",2021-12-01,430
"Newmarket","Flat","2",2022-03-01,380
"Newmarket","Flat","2",2022-06-01,400
"Newmarket","Flat","2",2022-09-01,475
"Newmarket","Flat","2",2022-12-01,450
"Newmarket","Flat","2",2023-03-01,450
"Newmarket","Flat","2",2023-06-01,490
"Newmarket","Flat","2",2023-09-01,500
"Newmarket","Flat","3",2018-03-01,435
"Newmarket","Flat","3",2019-09-01,550
"Newmarket","Flat","3",2021-12-01,440
"Newmarket","Flat","3",2023-03-01,660
"Newmarket","House","3",2017-09-01,450
"Newmarket","House","3",2017-12-01,450
"Newmarket","House","3",2018-03-01,480
"Newmarket","House","3",2018-09-01,420
"Newmarket","House","3",2018-12-01,460
"Newmarket","House","3",2019-03-01,550
"Newmarket","House","3",2019-06-01,450
"Newmarket","House","3",2019-09-01,550
"Newmarket","House","3",2019-12-01,490
"Newmarket","House","3",2020-03-01,530
"Newmarket","House","3",2020-06-01,500
"Newmarket","House","3",2020-09-01,550
"Newmarket","House","3",2020-12-01,490
"Newmarket","House","3",2021-03-01,550
"Newmarket","House","3",2021-06-01,560
"Newmarket","House","3",2021-12-01,550
"Newmarket","House","3",2022-03-01,625
"Newmarket","House","3",2022-06-01,600
"Newmarket","House","3",2022-12-01,650
"Newmarket","House","3",2023-03-01,615
"Newmarket","House","3",2023-06-01,690
"Newmarket","House","3",2023-09-01,610
"Newmarket","House","4",2018-03-01,825
"Newmarket","Townhouse","3",2017-09-01,470
"Newmarket","Townhouse","3",2019-03-01,500
"Newmarket","Townhouse","3",2020-03-01,500
"Newmarket","Townhouse","3",2020-06-01,430
"Newmarket","Townhouse","3",2020-09-01,500
"Newmarket","Townhouse","3",2020-12-01,580
"Newmarket","Townhouse","3",2021-03-01,500
"Newmarket","Townhouse","3",2021-06-01,595
"Newmarket","Townhouse","3",2021-12-01,490
"Newmarket","Townhouse","3",2023-03-01,650
"Newmarket","All Dwellings","",2017-09-01,380
"Newmarket","All Dwellings","",2017-12-01,370
"Newmarket","All Dwellings","",2018-03-01,400
"Newmarket","All Dwellings","",2018-06-01,405
"Newmarket","All Dwellings","",2018-09-01,370
"Newmarket","All Dwellings","",2018-12-01,375
"Newmarket","All Dwellings","",2019-03-01,400
"Newmarket","All Dwellings","",2019-06-01,380
"Newmarket","All Dwellings","",2019-09-01,400
"Newmarket","All Dwellings","",2019-12-01,400
"Newmarket","All Dwellings","",2020-03-01,450
"Newmarket","All Dwellings","",2020-06-01,390
"Newmarket","All Dwellings","",2020-09-01,420
"Newmarket","All Dwellings","",2020-12-01,450
"Newmarket","All Dwellings","",2021-03-01,400
"Newmarket","All Dwellings","",2021-06-01,380
"Newmarket","All Dwellings","",2021-09-01,400
"Newmarket","All Dwellings","",2021-12-01,430
"Newmarket","All Dwellings","",2022-03-01,365
"Newmarket","All Dwellings","",2022-06-01,410
"Newmarket","All Dwellings","",2022-09-01,420
"Newmarket","All Dwellings","",2022-12-01,450
"Newmarket","All Dwellings","",2023-03-01,465
"Newmarket","All Dwellings","",2023-06-01,530
"Newmarket","All Dwellings","",2023-09-01,480
"Newstead","Flat","1",2017-09-01,390
"Newstead","Flat","1",2017-12-01,400
"Newstead","Flat","1",2018-03-01,410
"Newstead","Flat","1",2018-06-01,405
"Newstead","Flat","1",2018-09-01,410
"Newstead","Flat","1",2018-12-01,400
"Newstead","Flat","1",2019-03-01,410
"Newstead","Flat","1",2019-06-01,420
"Newstead","Flat","1",2019-09-01,405
"Newstead","Flat","1",2019-12-01,420
"Newstead","Flat","1",2020-03-01,430
"Newstead","Flat","1",2020-06-01,400
"Newstead","Flat","1",2020-09-01,400
"Newstead","Flat","1",2020-12-01,420
"Newstead","Flat","1",2021-03-01,420
"Newstead","Flat","1",2021-06-01,420
"Newstead","Flat","1",2021-09-01,425
"Newstead","Flat","1",2021-12-01,430
"Newstead","Flat","1",2022-03-01,440
"Newstead","Flat","1",2022-06-01,450
"Newstead","Flat","1",2022-09-01,470
"Newstead","Flat","1",2022-12-01,500
"Newstead","Flat","1",2023-03-01,510
"Newstead","Flat","1",2023-06-01,530
"Newstead","Flat","1",2023-09-01,550
"Newstead","Flat","2",2017-09-01,495
"Newstead","Flat","2",2017-12-01,500
"Newstead","Flat","2",2018-03-01,590
"Newstead","Flat","2",2018-06-01,515
"Newstead","Flat","2",2018-09-01,530
"Newstead","Flat","2",2018-12-01,560
"Newstead","Flat","2",2019-03-01,550
"Newstead","Flat","2",2019-06-01,580
"Newstead","Flat","2",2019-09-01,540
"Newstead","Flat","2",2019-12-01,555
"Newstead","Flat","2",2020-03-01,570
"Newstead","Flat","2",2020-06-01,560
"Newstead","Flat","2",2020-09-01,560
"Newstead","Flat","2",2020-12-01,530
"Newstead","Flat","2",2021-03-01,555
"Newstead","Flat","2",2021-06-01,600
"Newstead","Flat","2",2021-09-01,580
"Newstead","Flat","2",2021-12-01,580
"Newstead","Flat","2",2022-03-01,600
"Newstead","Flat","2",2022-06-01,620
"Newstead","Flat","2",2022-09-01,650
"Newstead","Flat","2",2022-12-01,660
"Newstead","Flat","2",2023-03-01,750
"Newstead","Flat","2",2023-06-01,740
"Newstead","Flat","2",2023-09-01,750
"Newstead","Flat","3",2017-12-01,650
"Newstead","Flat","3",2018-03-01,900
"Newstead","Flat","3",2018-06-01,650
"Newstead","Flat","3",2018-09-01,800
"Newstead","Flat","3",2018-12-01,830
"Newstead","Flat","3",2019-03-01,650
"Newstead","Flat","3",2019-06-01,900
"Newstead","Flat","3",2019-09-01,825
"Newstead","Flat","3",2019-12-01,895
"Newstead","Flat","3",2020-03-01,720
"Newstead","Flat","3",2020-06-01,800
"Newstead","Flat","3",2020-09-01,850
"Newstead","Flat","3",2020-12-01,850
"Newstead","Flat","3",2021-03-01,900
"Newstead","Flat","3",2021-06-01,900
"Newstead","Flat","3",2021-09-01,895
"Newstead","Flat","3",2021-12-01,920
"Newstead","Flat","3",2022-03-01,900
"Newstead","Flat","3",2022-06-01,800
"Newstead","Flat","3",2022-09-01,1000
"Newstead","Flat","3",2023-03-01,1200
"Newstead","Flat","3",2023-06-01,1150
"Newstead","Flat","3",2023-09-01,1050
"Newstead","All Dwellings","",2017-09-01,430
"Newstead","All Dwellings","",2017-12-01,450
"Newstead","All Dwellings","",2018-03-01,510
"Newstead","All Dwellings","",2018-06-01,480
"Newstead","All Dwellings","",2018-09-01,450
"Newstead","All Dwellings","",2018-12-01,510
"Newstead","All Dwellings","",2019-03-01,480
"Newstead","All Dwellings","",2019-06-01,470
"Newstead","All Dwellings","",2019-09-01,470
"Newstead","All Dwellings","",2019-12-01,500
"Newstead","All Dwellings","",2020-03-01,500
"Newstead","All Dwellings","",2020-06-01,500
"Newstead","All Dwellings","",2020-09-01,500
"Newstead","All Dwellings","",2020-12-01,460
"Newstead","All Dwellings","",2021-03-01,490
"Newstead","All Dwellings","",2021-06-01,500
"Newstead","All Dwellings","",2021-09-01,500
"Newstead","All Dwellings","",2021-12-01,520
"Newstead","All Dwellings","",2022-03-01,530
"Newstead","All Dwellings","",2022-06-01,550
"Newstead","All Dwellings","",2022-09-01,570
"Newstead","All Dwellings","",2022-12-01,600
"Newstead","All Dwellings","",2023-03-01,650
"Newstead","All Dwellings","",2023-06-01,675
"Newstead","All Dwellings","",2023-09-01,680
"Norman Park","Flat","1",2017-09-01,250
"Norman Park","Flat","1",2018-06-01,340
"Norman Park","Flat","1",2019-03-01,260
"Norman Park","Flat","1",2019-06-01,260
"Norman Park","Flat","1",2020-03-01,345
"Norman Park","Flat","1",2020-06-01,245
"Norman Park","Flat","1",2020-09-01,300
"Norman Park","Flat","1",2021-03-01,330
"Norman Park","Flat","1",2021-06-01,295
"Norman Park","Flat","1",2022-06-01,285
"Norman Park","Flat","1",2022-12-01,420
"Norman Park","Flat","1",2023-03-01,450
"Norman Park","Flat","2",2017-09-01,395
"Norman Park","Flat","2",2017-12-01,370
"Norman Park","Flat","2",2018-03-01,395
"Norman Park","Flat","2",2018-06-01,400
"Norman Park","Flat","2",2018-09-01,385
"Norman Park","Flat","2",2018-12-01,370
"Norman Park","Flat","2",2019-03-01,400
"Norman Park","Flat","2",2019-06-01,420
"Norman Park","Flat","2",2019-09-01,400
"Norman Park","Flat","2",2019-12-01,400
"Norman Park","Flat","2",2020-03-01,400
"Norman Park","Flat","2",2020-06-01,410
"Norman Park","Flat","2",2020-09-01,400
"Norman Park","Flat","2",2020-12-01,395
"Norman Park","Flat","2",2021-03-01,390
"Norman Park","Flat","2",2021-06-01,430
"Norman Park","Flat","2",2021-09-01,420
"Norman Park","Flat","2",2021-12-01,450
"Norman Park","Flat","2",2022-03-01,425
"Norman Park","Flat","2",2022-06-01,460
"Norman Park","Flat","2",2022-09-01,510
"Norman Park","Flat","2",2022-12-01,525
"Norman Park","Flat","2",2023-03-01,500
"Norman Park","Flat","2",2023-06-01,595
"Norman Park","Flat","2",2023-09-01,560
"Norman Park","Flat","3",2018-06-01,540
"Norman Park","Flat","3",2021-03-01,480
"Norman Park","House","2",2018-03-01,400
"Norman Park","House","2",2018-09-01,475
"Norman Park","House","2",2020-03-01,420
"Norman Park","House","2",2020-06-01,390
"Norman Park","House","3",2017-09-01,475
"Norman Park","House","3",2017-12-01,550
"Norman Park","House","3",2018-03-01,535
"Norman Park","House","3",2018-06-01,550
"Norman Park","House","3",2018-09-01,500
"Norman Park","House","3",2018-12-01,500
"Norman Park","House","3",2019-03-01,520
"Norman Park","House","3",2019-06-01,490
"Norman Park","House","3",2019-09-01,500
"Norman Park","House","3",2019-12-01,500
"Norman Park","House","3",2020-03-01,510
"Norman Park","House","3",2020-06-01,505
"Norman Park","House","3",2020-09-01,500
"Norman Park","House","3",2020-12-01,580
"Norman Park","House","3",2021-03-01,560
"Norman Park","House","3",2021-06-01,550
"Norman Park","House","3",2021-09-01,540
"Norman Park","House","3",2021-12-01,600
"Norman Park","House","3",2022-03-01,550
"Norman Park","House","3",2022-06-01,580
"Norman Park","House","3",2022-09-01,580
"Norman Park","House","3",2022-12-01,615
"Norman Park","House","3",2023-03-01,650
"Norman Park","House","3",2023-06-01,675
"Norman Park","House","3",2023-09-01,730
"Norman Park","House","4",2017-12-01,690
"Norman Park","House","4",2018-03-01,715
"Norman Park","House","4",2018-12-01,720
"Norman Park","House","4",2019-03-01,709
"Norman Park","House","4",2019-06-01,775
"Norman Park","House","4",2019-09-01,680
"Norman Park","House","4",2019-12-01,775
"Norman Park","House","4",2020-03-01,700
"Norman Park","House","4",2021-03-01,800
"Norman Park","House","4",2021-06-01,830
"Norman Park","House","4",2021-12-01,725
"Norman Park","House","4",2022-03-01,935
"Norman Park","House","4",2022-06-01,900
"Norman Park","House","4",2023-03-01,1100
"Norman Park","House","4",2023-06-01,800
"Norman Park","Townhouse","3",2017-09-01,530
"Norman Park","Townhouse","3",2017-12-01,520
"Norman Park","Townhouse","3",2018-03-01,580
"Norman Park","Townhouse","3",2020-03-01,580
"Norman Park","Townhouse","3",2023-03-01,650
"Norman Park","All Dwellings","",2017-09-01,450
"Norman Park","All Dwellings","",2017-12-01,420
"Norman Park","All Dwellings","",2018-03-01,440
"Norman Park","All Dwellings","",2018-06-01,450
"Norman Park","All Dwellings","",2018-09-01,430
"Norman Park","All Dwellings","",2018-12-01,460
"Norman Park","All Dwellings","",2019-03-01,450
"Norman Park","All Dwellings","",2019-06-01,480
"Norman Park","All Dwellings","",2019-09-01,450
"Norman Park","All Dwellings","",2019-12-01,430
"Norman Park","All Dwellings","",2020-03-01,460
"Norman Park","All Dwellings","",2020-06-01,450
"Norman Park","All Dwellings","",2020-09-01,420
"Norman Park","All Dwellings","",2020-12-01,430
"Norman Park","All Dwellings","",2021-03-01,480
"Norman Park","All Dwellings","",2021-06-01,475
"Norman Park","All Dwellings","",2021-09-01,500
"Norman Park","All Dwellings","",2021-12-01,510
"Norman Park","All Dwellings","",2022-03-01,520
"Norman Park","All Dwellings","",2022-06-01,550
"Norman Park","All Dwellings","",2022-09-01,580
"Norman Park","All Dwellings","",2022-12-01,580
"Norman Park","All Dwellings","",2023-03-01,600
"Norman Park","All Dwellings","",2023-06-01,660
"Norman Park","All Dwellings","",2023-09-01,580
"Northgate","Flat","1",2019-06-01,230
"Northgate","Flat","1",2019-12-01,265
"Northgate","Flat","1",2022-06-01,260
"Northgate","Flat","2",2017-09-01,300
"Northgate","Flat","2",2017-12-01,300
"Northgate","Flat","2",2018-03-01,340
"Northgate","Flat","2",2018-06-01,310
"Northgate","Flat","2",2018-09-01,325
"Northgate","Flat","2",2018-12-01,340
"Northgate","Flat","2",2019-03-01,320
"Northgate","Flat","2",2019-06-01,340
"Northgate","Flat","2",2019-09-01,310
"Northgate","Flat","2",2019-12-01,320
"Northgate","Flat","2",2020-03-01,325
"Northgate","Flat","2",2020-06-01,325
"Northgate","Flat","2",2020-09-01,330
"Northgate","Flat","2",2020-12-01,320
"Northgate","Flat","2",2021-03-01,345
"Northgate","Flat","2",2021-06-01,325
"Northgate","Flat","2",2021-09-01,307
"Northgate","Flat","2",2021-12-01,360
"Northgate","Flat","2",2022-03-01,375
"Northgate","Flat","2",2022-06-01,365
"Northgate","Flat","2",2022-09-01,345
"Northgate","Flat","2",2023-03-01,450
"Northgate","Flat","2",2023-06-01,460
"Northgate","Flat","2",2023-09-01,465
"Northgate","Flat","3",2017-09-01,420
"Northgate","House","3",2017-09-01,430
"Northgate","House","3",2018-03-01,400
"Northgate","House","3",2018-06-01,420
"Northgate","House","3",2018-09-01,400
"Northgate","House","3",2018-12-01,400
"Northgate","House","3",2019-03-01,400
"Northgate","House","3",2019-06-01,390
"Northgate","House","3",2019-09-01,390
"Northgate","House","3",2019-12-01,430
"Northgate","House","3",2020-03-01,430
"Northgate","House","3",2020-06-01,420
"Northgate","House","3",2020-09-01,410
"Northgate","House","3",2020-12-01,465
"Northgate","House","3",2021-03-01,465
"Northgate","House","3",2021-06-01,450
"Northgate","House","3",2021-09-01,470
"Northgate","House","3",2021-12-01,475
"Northgate","House","3",2022-03-01,550
